ts_code,symbol,name,list_date,delist_date
A0707.DCE,A0707,¶¹Ò»0707,20060118,20070713
C1001.DCE,C1001,ÓñÃ×1001,20090119,20100115
A0109.DCE,A0109,¶¹Ò»0109,20000915,20010914
A1707.DCE,A1707,¶¹Ò»1707,20160118,20170714
L1701.DCE,L1701,ËÜÁÏ1701,20160118,20170116
I1701.DCE,I1701,Ìú¿óÊ¯1701,20160118,20170116
BB1701.DCE,BB1701,½ººÏ°å1701,20160118,20170116
I1702.DCE,I1702,Ìú¿óÊ¯1702,20160222,20170216
L1702.DCE,L1702,ËÜÁÏ1702,20160222,20170216
PP1702.DCE,PP1702,¾Û±ûÏ©1702,20160222,20170216
V1702.DCE,V1702,PVC1702,20160222,20170216
C1703.DCE,C1703,ÓñÃ×1703,20160315,20170314
V1703.DCE,V1703,PVC1703,20160315,20170314
P1703.DCE,P1703,×ØéµÓÍ1703,20160315,20170314
JM1703.DCE,JM1703,½¹Ãº1703,20160315,20170314
FB1703.DCE,FB1703,ÏËÎ¬°å1703,20160315,20170314
A1709.DCE,A1709,¶¹Ò»1709,20160315,20170914
Y1703.DCE,Y1703,¶¹ÓÍ1703,20160315,20170314
A0911.DCE,A0911,¶¹Ò»0911,20080519,20091113
BB1704.DCE,BB1704,½ººÏ°å1704,20160418,20170418
A0309.DCE,A0309,¶¹Ò»0309,20020522,20030912
A1711.DCE,A1711,¶¹Ò»1711,20160517,20171114
BB1705.DCE,BB1705,½ººÏ°å1705,20160517,20170515
JM1705.DCE,JM1705,½¹Ãº1705,20160517,20170515
Y1705.DCE,Y1705,¶¹ÓÍ1705,20160517,20170515
I1706.DCE,I1706,Ìú¿óÊ¯1706,20160617,20170614
PP1706.DCE,PP1706,¾Û±ûÏ©1706,20160617,20170614
C0811.DCE,C0811,ÓñÃ×0811,20071115,20081114
I1707.DCE,I1707,Ìú¿óÊ¯1707,20160715,20170714
M1707.DCE,M1707,¶¹ÆÉ1707,20160715,20170714
V1707.DCE,V1707,PVC1707,20160715,20170714
J1708.DCE,J1708,½¹Ì¿1708,20160815,20170814
L1709.DCE,L1709,ËÜÁÏ1709,20160919,20170914
M1709.DCE,M1709,¶¹ÆÉ1709,20160919,20170914
V1709.DCE,V1709,PVC1709,20160919,20170914
Y0607.DCE,Y0607,¶¹ÓÍ0607,20060109,20060714
L1710.DCE,L1710,ËÜÁÏ1710,20161024,20171020
V1710.DCE,V1710,PVC1710,20161024,20171020
P1710.DCE,P1710,×ØéµÓÍ1710,20161024,20171020
JM1710.DCE,JM1710,½¹Ãº1710,20161024,20171020
I1710.DCE,I1710,Ìú¿óÊ¯1710,20161024,20171020
B0503.DCE,B0503,¶¹¶þ0503,20041222,20050314
B1711.DCE,B1711,¶¹¶þ1711,20161115,20171114
I1711.DCE,I1711,Ìú¿óÊ¯1711,20161115,20171114
CS1711.DCE,CS1711,ÓñÃ×µí·Û1711,20161115,20171114
L1711.DCE,L1711,ËÜÁÏ1711,20161115,20171114
M1711.DCE,M1711,¶¹ÆÉ1711,20161115,20171114
M0909.DCE,M0909,¶¹ÆÉ0909,20080916,20090914
I1712.DCE,I1712,Ìú¿óÊ¯1712,20161215,20171214
P0911.DCE,P0911,×ØéµÓÍ0911,20081117,20091113
Y0709.DCE,Y0709,¶¹ÓÍ0709,20060915,20070914
B0807.DCE,B0807,¶¹¶þ0807,20070716,20080714
BB1802.DCE,BB1802,½ººÏ°å1802,20170217,20180214
FB1802.DCE,FB1802,ÏËÎ¬°å1802,20170217,20180214
I1802.DCE,I1802,Ìú¿óÊ¯1802,20170217,20180214
J1802.DCE,J1802,½¹Ì¿1802,20170217,20180214
JD1802.DCE,JD1802,¼¦µ°1802,20170217,20180223
JM1802.DCE,JM1802,½¹Ãº1802,20170217,20180214
L1802.DCE,L1802,ËÜÁÏ1802,20170217,20180214
P1802.DCE,P1802,×ØéµÓÍ1802,20170217,20180214
PP1802.DCE,PP1802,¾Û±ûÏ©1802,20170217,20180214
V1802.DCE,V1802,PVC1802,20170217,20180214
M0807.DCE,M0807,¶¹ÆÉ0807,20070716,20080714
M0707.DCE,M0707,¶¹ÆÉ0707,20060717,20070713
B0505.DCE,B0505,¶¹¶þ0505,20041222,20050520
JD1805.DCE,JD1805,¼¦µ°1805,20170525,20180528
C0909.DCE,C0909,ÓñÃ×0909,20080916,20090914
M0601.DCE,M0601,¶¹ÆÉ0601,20050118,20060117
M1808.DCE,M1808,¶¹ÆÉ1808,20170815,20180814
PP1808.DCE,PP1808,¾Û±ûÏ©1808,20170815,20180814
FB1808.DCE,FB1808,ÏËÎ¬°å1808,20170815,20180814
BB1808.DCE,BB1808,½ººÏ°å1808,20170815,20180814
I1808.DCE,I1808,Ìú¿óÊ¯1808,20170815,20180814
JM1808.DCE,JM1808,½¹Ãº1808,20170815,20180814
J1808.DCE,J1808,½¹Ì¿1808,20170815,20180814
V1808.DCE,V1808,PVC1808,20170815,20180814
P1808.DCE,P1808,×ØéµÓÍ1808,20170815,20180814
L1808.DCE,L1808,ËÜÁÏ1808,20170815,20180814
Y1808.DCE,Y1808,¶¹ÓÍ1808,20170815,20180814
B1808.DCE,B1808,¶¹¶þ1808,20170815,20180814
A1007.DCE,A1007,¶¹Ò»1007,20090119,20100714
A0509.DCE,A0509,¶¹Ò»0509,20040315,20050914
P0811.DCE,P0811,×ØéµÓÍ0811,20071115,20081114
BB1810.DCE,BB1810,½ººÏ°å1810,20171023,20181019
FB1810.DCE,FB1810,ÏËÎ¬°å1810,20171023,20181019
I1810.DCE,I1810,Ìú¿óÊ¯1810,20171023,20181019
J1810.DCE,J1810,½¹Ì¿1810,20171023,20181019
JM1810.DCE,JM1810,½¹Ãº1810,20171023,20181019
L1810.DCE,L1810,ËÜÁÏ1810,20171023,20181019
P1810.DCE,P1810,×ØéµÓÍ1810,20171023,20181019
PP1810.DCE,PP1810,¾Û±ûÏ©1810,20171023,20181019
V1810.DCE,V1810,PVC1810,20171023,20181019
A1905.DCE,A1905,¶¹Ò»1905,20171115,20190517
B1811.DCE,B1811,¶¹¶þ1811,20171115,20181114
BB1811.DCE,BB1811,½ººÏ°å1811,20171115,20181114
C1811.DCE,C1811,ÓñÃ×1811,20171115,20181114
CS1811.DCE,CS1811,ÓñÃ×µí·Û1811,20171115,20181114
FB1811.DCE,FB1811,ÏËÎ¬°å1811,20171115,20181114
I1811.DCE,I1811,Ìú¿óÊ¯1811,20171115,20181114
J1811.DCE,J1811,½¹Ì¿1811,20171115,20181114
JM1811.DCE,JM1811,½¹Ãº1811,20171115,20181114
L1811.DCE,L1811,ËÜÁÏ1811,20171115,20181114
M1811.DCE,M1811,¶¹ÆÉ1811,20171115,20181114
P1811.DCE,P1811,×ØéµÓÍ1811,20171115,20181114
PP1811.DCE,PP1811,¾Û±ûÏ©1811,20171115,20181114
V1811.DCE,V1811,PVC1811,20171115,20181114
Y1811.DCE,Y1811,¶¹ÓÍ1811,20171115,20181114
JD1901.DCE,JD1901,¼¦µ°1901,20180129,20190128
M0311.DCE,M0311,¶¹ÆÉ0311,20030102,20031114
C1005.DCE,C1005,ÓñÃ×1005,20090518,20100517
Y1005.DCE,Y1005,¶¹ÓÍ1005,20090518,20100517
A1911.DCE,A1911,¶¹Ò»1911,20180516,20191114
B1905.DCE,B1905,¶¹¶þ1905,20180516,20190517
BB1905.DCE,BB1905,½ººÏ°å1905,20180516,20190517
C1905.DCE,C1905,ÓñÃ×1905,20180516,20190517
CS1905.DCE,CS1905,ÓñÃ×µí·Û1905,20180516,20190517
FB1905.DCE,FB1905,ÏËÎ¬°å1905,20180516,20190517
I1905.DCE,I1905,Ìú¿óÊ¯1905,20180516,20190517
J1905.DCE,J1905,½¹Ì¿1905,20180516,20190517
JM1905.DCE,JM1905,½¹Ãº1905,20180516,20190517
L1905.DCE,L1905,ËÜÁÏ1905,20180516,20190517
M1905.DCE,M1905,¶¹ÆÉ1905,20180516,20190517
P1905.DCE,P1905,×ØéµÓÍ1905,20180516,20190517
PP1905.DCE,PP1905,¾Û±ûÏ©1905,20180516,20190517
V1905.DCE,V1905,PVC1905,20180516,20190517
Y1905.DCE,Y1905,¶¹ÓÍ1905,20180516,20190517
P1006.DCE,P1006,×ØéµÓÍ1006,20090615,20100617
A1009.DCE,A1009,¶¹Ò»1009,20090316,20100914
B1007.DCE,B1007,¶¹¶þ1007,20090715,20100714
JD1906.DCE,JD1906,¼¦µ°1906,20180627,20190625
L1008.DCE,L1008,ËÜÁÏ1008,20090817,20100813
L1009.DCE,L1009,ËÜÁÏ1009,20090915,20100914
M1009.DCE,M1009,¶¹ÆÉ1009,20090915,20100914
B0803.DCE,B0803,¶¹¶þ0803,20070315,20080314
P0906.DCE,P0906,×ØéµÓÍ0906,20080617,20090612
A0607.DCE,A0607,¶¹Ò»0607,20050118,20060714
B1011.DCE,B1011,¶¹¶þ1011,20091116,20101112
L1011.DCE,L1011,ËÜÁÏ1011,20091116,20101112
A0401.DCE,A0401,¶¹Ò»0401,20020715,20040115
B1911.DCE,B1911,¶¹¶þ1911,20181115,20191114
BB1911.DCE,BB1911,½ººÏ°å1911,20181115,20191114
C1911.DCE,C1911,ÓñÃ×1911,20181115,20191114
CS1911.DCE,CS1911,ÓñÃ×µí·Û1911,20181115,20191114
FB1911.DCE,FB1911,ÏËÎ¬°å1911,20181115,20191114
I1911.DCE,I1911,Ìú¿óÊ¯1911,20181115,20191114
J1911.DCE,J1911,½¹Ì¿1911,20181115,20191114
JM1911.DCE,JM1911,½¹Ãº1911,20181115,20191114
L1911.DCE,L1911,ËÜÁÏ1911,20181115,20191114
M1911.DCE,M1911,¶¹ÆÉ1911,20181115,20191114
P1911.DCE,P1911,×ØéµÓÍ1911,20181115,20191114
PP1911.DCE,PP1911,¾Û±ûÏ©1911,20181115,20191114
V1911.DCE,V1911,PVC1911,20181115,20191114
Y1911.DCE,Y1911,¶¹ÓÍ1911,20181115,20191114
C0707.DCE,C0707,ÓñÃ×0707,20060717,20070713
C1101.DCE,C1101,ÓñÃ×1101,20100118,20110117
L1102.DCE,L1102,ËÜÁÏ1102,20100222,20110221
P1102.DCE,P1102,×ØéµÓÍ1102,20100222,20110221
V1102.DCE,V1102,PVC1102,20100222,20110221
M0811.DCE,M0811,¶¹ÆÉ0811,20071115,20081114
EG2001.DCE,EG2001,ÒÒ¶þ´¼2001,20190129,20200121
JD2001.DCE,JD2001,¼¦µ°2001,20190129,20200121
C1103.DCE,C1103,ÓñÃ×1103,20100315,20110314
V1103.DCE,V1103,PVC1103,20100315,20110314
L1103.DCE,L1103,ËÜÁÏ1103,20100315,20110314
A1003.DCE,A1003,¶¹Ò»1003,20080916,20100312
L1104.DCE,L1104,ËÜÁÏ1104,20100416,20110418
P1104.DCE,P1104,×ØéµÓÍ1104,20100416,20110418
A1111.DCE,A1111,¶¹Ò»1111,20100518,20111114
M1105.DCE,M1105,¶¹ÆÉ1105,20100518,20110516
M0305.DCE,M0305,¶¹ÆÉ0305,20020522,20030523
B0709.DCE,B0709,¶¹¶þ0709,20060915,20070914
C0701.DCE,C0701,ÓñÃ×0701,20060118,20070117
L1106.DCE,L1106,ËÜÁÏ1106,20100618,20110615
V1106.DCE,V1106,PVC1106,20100618,20110615
EG2005.DCE,EG2005,ÒÒ¶þ´¼2005,20190529,20200526
JD2005.DCE,JD2005,¼¦µ°2005,20190529,20200526
Y1107.DCE,Y1107,¶¹ÓÍ1107,20100715,20110714
B1107.DCE,B1107,¶¹¶þ1107,20100715,20110714
M1107.DCE,M1107,¶¹ÆÉ1107,20100715,20110714
A0111.DCE,A0111,¶¹Ò»0111,20001115,20011114
C0507.DCE,C0507,ÓñÃ×0507,20040922,20050714
L2007.DCE,L2007,ËÜÁÏ2007,20190715,20200714
M2007.DCE,M2007,¶¹ÆÉ2007,20190715,20200714
P2007.DCE,P2007,×ØéµÓÍ2007,20190715,20200714
PP2007.DCE,PP2007,¾Û±ûÏ©2007,20190715,20200714
V2007.DCE,V2007,PVC2007,20190715,20200714
Y2007.DCE,Y2007,¶¹ÓÍ2007,20190715,20200714
M1108.DCE,M1108,¶¹ÆÉ1108,20100816,20110812
RR2001.DCE,RR2001,¾¬Ã×2001,20190816,20200115
RR2002.DCE,RR2002,¾¬Ã×2002,20190816,20200214
RR2003.DCE,RR2003,¾¬Ã×2003,20190816,20200313
RR2004.DCE,RR2004,¾¬Ã×2004,20190816,20200415
RR2005.DCE,RR2005,¾¬Ã×2005,20190816,20200519
RR2006.DCE,RR2006,¾¬Ã×2006,20190816,20200612
RR2007.DCE,RR2007,¾¬Ã×2007,20190816,20200714
RR2008.DCE,RR2008,¾¬Ã×2008,20190816,20200814
A0805.DCE,A0805,¶¹Ò»0805,20061115,20080516
C1109.DCE,C1109,ÓñÃ×1109,20100915,20110915
Y1109.DCE,Y1109,¶¹ÓÍ1109,20100915,20110915
P1109.DCE,P1109,×ØéµÓÍ1109,20100915,20110915
EB2004.DCE,EB2004,±½ÒÒÏ©2004,20190926,20200427
EB2005.DCE,EB2005,±½ÒÒÏ©2005,20190926,20200526
EB2006.DCE,EB2006,±½ÒÒÏ©2006,20190926,20200623
EB2007.DCE,EB2007,±½ÒÒÏ©2007,20190926,20200728
EB2008.DCE,EB2008,±½ÒÒÏ©2008,20190926,20200826
EB2009.DCE,EB2009,±½ÒÒÏ©2009,20190926,20200925
C0505.DCE,C0505,ÓñÃ×0505,20040922,20050520
Y1111.DCE,Y1111,¶¹ÓÍ1111,20101115,20111114
L1111.DCE,L1111,ËÜÁÏ1111,20101115,20111114
EB2010.DCE,EB2010,±½ÒÒÏ©2010,20191029,20201027
EG2010.DCE,EG2010,ÒÒ¶þ´¼2010,20191029,20201027
JD2010.DCE,JD2010,¼¦µ°2010,20191029,20201027
RR2011.DCE,RR2011,¾¬Ã×2011,20191115,20201113
EG2011.DCE,EG2011,ÒÒ¶þ´¼2011,20191127,20201125
JD2011.DCE,JD2011,¼¦µ°2011,20191127,20201125
B2012.DCE,B2012,¶¹¶þ2012,20191216,20201214
BB2012.DCE,BB2012,½ººÏ°å2012,20191216,20201214
FB2012.DCE,FB2012,ÏËÎ¬°å2012,20191216,20201214
I2012.DCE,I2012,Ìú¿óÊ¯2012,20191216,20201214
J2012.DCE,J2012,½¹Ì¿2012,20191216,20201214
JM2012.DCE,JM2012,½¹Ãº2012,20191216,20201214
L2012.DCE,L2012,ËÜÁÏ2012,20191216,20201214
M2012.DCE,M2012,¶¹ÆÉ2012,20191216,20201214
P2012.DCE,P2012,×ØéµÓÍ2012,20191216,20201214
PP2012.DCE,PP2012,¾Û±ûÏ©2012,20191216,20201214
RR2012.DCE,RR2012,¾¬Ã×2012,20191216,20201214
V2012.DCE,V2012,PVC2012,20191216,20201214
Y2012.DCE,Y2012,¶¹ÓÍ2012,20191216,20201214
P1201.DCE,P1201,×ØéµÓÍ1201,20110118,20120117
M1201.DCE,M1201,¶¹ÆÉ1201,20110118,20120117
J1201.DCE,J1201,½¹Ì¿1201,20110415,20120117
A1209.DCE,A1209,¶¹Ò»1209,20110315,20120914
Y1203.DCE,Y1203,¶¹ÓÍ1203,20110315,20120314
C0901.DCE,C0901,ÓñÃ×0901,20080116,20090116
M0608.DCE,M0608,¶¹ÆÉ0608,20050815,20060814
V1204.DCE,V1204,PVC1204,20110419,20120418
M1205.DCE,M1205,¶¹ÆÉ1205,20110517,20120515
A0307.DCE,A0307,¶¹Ò»0307,20020315,20030714
B0911.DCE,B0911,¶¹¶þ0911,20081117,20091113
J1206.DCE,J1206,½¹Ì¿1206,20110616,20120614
L0907.DCE,L0907,ËÜÁÏ0907,20080715,20090714
P1207.DCE,P1207,×ØéµÓÍ1207,20110715,20120713
C1207.DCE,C1207,ÓñÃ×1207,20110715,20120713
Y1208.DCE,Y1208,¶¹ÓÍ1208,20110815,20120814
J1208.DCE,J1208,½¹Ì¿1208,20110815,20120814
A0101.DCE,A0101,¶¹Ò»0101,20000119,20010115
L1209.DCE,L1209,ËÜÁÏ1209,20110916,20120914
J1209.DCE,J1209,½¹Ì¿1209,20110916,20120914
B0811.DCE,B0811,¶¹¶þ0811,20071115,20081114
C1211.DCE,C1211,ÓñÃ×1211,20111115,20121114
M1003.DCE,M1003,¶¹ÆÉ1003,20090316,20100312
A0903.DCE,A0903,¶¹Ò»0903,20070917,20090313
L1212.DCE,L1212,ËÜÁÏ1212,20111215,20121214
M1212.DCE,M1212,¶¹ÆÉ1212,20111215,20121214
B0609.DCE,B0609,¶¹¶þ0609,20051010,20060914
B1301.DCE,B1301,¶¹¶þ1301,20120118,20130117
A0705.DCE,A0705,¶¹Ò»0705,20051115,20070521
M0803.DCE,M0803,¶¹ÆÉ0803,20070315,20080314
Y0901.DCE,Y0901,¶¹ÓÍ0901,20080116,20090116
C1303.DCE,C1303,ÓñÃ×1303,20120315,20130314
M1303.DCE,M1303,¶¹ÆÉ1303,20120315,20130314
P1303.DCE,P1303,×ØéµÓÍ1303,20120315,20130314
V1303.DCE,V1303,PVC1303,20120315,20130314
Y1303.DCE,Y1303,¶¹ÓÍ1303,20120315,20130314
V1304.DCE,V1304,PVC1304,20120419,20130416
J1304.DCE,J1304,½¹Ì¿1304,20120419,20130416
P1304.DCE,P1304,×ØéµÓÍ1304,20120419,20130416
B1305.DCE,B1305,¶¹¶þ1305,20120516,20130515
V1305.DCE,V1305,PVC1305,20120516,20130515
J1305.DCE,J1305,½¹Ì¿1305,20120516,20130515
P0801.DCE,P0801,×ØéµÓÍ0801,20071029,20080115
Y0907.DCE,Y0907,¶¹ÓÍ0907,20080715,20090714
M0607.DCE,M0607,¶¹ÆÉ0607,20050815,20060714
V1307.DCE,V1307,PVC1307,20120716,20130712
J1307.DCE,J1307,½¹Ì¿1307,20120716,20130712
Y0708.DCE,Y0708,¶¹ÓÍ0708,20060815,20070814
M0501.DCE,M0501,¶¹ÆÉ0501,20040116,20050117
P1308.DCE,P1308,×ØéµÓÍ1308,20120815,20130814
M1308.DCE,M1308,¶¹ÆÉ1308,20120815,20130814
B1309.DCE,B1309,¶¹¶þ1309,20120917,20130913
J1309.DCE,J1309,½¹Ì¿1309,20120917,20130913
M1309.DCE,M1309,¶¹ÆÉ1309,20120917,20130913
M0408.DCE,M0408,¶¹ÆÉ0408,20030815,20040813
C0803.DCE,C0803,ÓñÃ×0803,20070315,20080314
V1310.DCE,V1310,PVC1310,20121022,20131021
J1311.DCE,J1311,½¹Ì¿1311,20121115,20131114
V1311.DCE,V1311,PVC1311,20121115,20131114
P0802.DCE,P0802,×ØéµÓÍ0802,20071029,20080221
P0809.DCE,P0809,×ØéµÓÍ0809,20071029,20080912
M0705.DCE,M0705,¶¹ÆÉ0705,20060522,20070521
P1312.DCE,P1312,×ØéµÓÍ1312,20121217,20131213
M1401.DCE,M1401,¶¹ÆÉ1401,20130118,20140115
L1402.DCE,L1402,ËÜÁÏ1402,20130222,20140220
A1409.DCE,A1409,¶¹Ò»1409,20130315,20140915
P1403.DCE,P1403,×ØéµÓÍ1403,20130315,20140314
Y1403.DCE,Y1403,¶¹ÓÍ1403,20130315,20140314
JM1308.DCE,JM1308,½¹Ãº1308,20130322,20130814
JM1309.DCE,JM1309,½¹Ãº1309,20130322,20130913
P1405.DCE,P1405,×ØéµÓÍ1405,20130516,20140516
C0603.DCE,C0603,ÓñÃ×0603,20050315,20060314
J1406.DCE,J1406,½¹Ì¿1406,20130620,20140616
M1407.DCE,M1407,¶¹ÆÉ1407,20130715,20140714
Y1408.DCE,Y1408,¶¹ÓÍ1408,20130815,20140814
L1408.DCE,L1408,ËÜÁÏ1408,20130815,20140814
B1409.DCE,B1409,¶¹¶þ1409,20130916,20140915
C1409.DCE,C1409,ÓñÃ×1409,20130916,20140915
L1409.DCE,L1409,ËÜÁÏ1409,20130916,20140915
V1409.DCE,V1409,PVC1409,20130916,20140915
JM1409.DCE,JM1409,½¹Ãº1409,20130916,20140915
L0909.DCE,L0909,ËÜÁÏ0909,20080916,20090914
Y0707.DCE,Y0707,¶¹ÓÍ0707,20060717,20070713
I1405.DCE,I1405,Ìú¿óÊ¯1405,20131018,20140516
I1406.DCE,I1406,Ìú¿óÊ¯1406,20131018,20140616
I1409.DCE,I1409,Ìú¿óÊ¯1409,20131018,20140915
P1410.DCE,P1410,×ØéµÓÍ1410,20131022,20141021
JD1404.DCE,JD1404,¼¦µ°1404,20131108,20140415
JD1406.DCE,JD1406,¼¦µ°1406,20131108,20140616
M0309.DCE,M0309,¶¹ÆÉ0309,20020916,20030912
I1411.DCE,I1411,Ìú¿óÊ¯1411,20131115,20141114
JD1411.DCE,JD1411,¼¦µ°1411,20131115,20141114
C1411.DCE,C1411,ÓñÃ×1411,20131115,20141114
BB1406.DCE,BB1406,½ººÏ°å1406,20131206,20140616
A0311.DCE,A0311,¶¹Ò»0311,20020522,20031114
P1412.DCE,P1412,×ØéµÓÍ1412,20131216,20141212
V1412.DCE,V1412,PVC1412,20131216,20141212
JD1412.DCE,JD1412,¼¦µ°1412,20131216,20141212
V1501.DCE,V1501,PVC1501,20140116,20150116
FB1501.DCE,FB1501,ÏËÎ¬°å1501,20140116,20150116
JD1501.DCE,JD1501,¼¦µ°1501,20140116,20150116
P1502.DCE,P1502,×ØéµÓÍ1502,20140221,20150213
FB1502.DCE,FB1502,ÏËÎ¬°å1502,20140221,20150213
C1503.DCE,C1503,ÓñÃ×1503,20140317,20150313
P0910.DCE,P0910,×ØéµÓÍ0910,20081020,20091022
P1504.DCE,P1504,×ØéµÓÍ1504,20140416,20150415
JD1504.DCE,JD1504,¼¦µ°1504,20140416,20150415
BB1504.DCE,BB1504,½ººÏ°å1504,20140416,20150415
JD1505.DCE,JD1505,¼¦µ°1505,20140519,20150515
PP1505.DCE,PP1505,¾Û±ûÏ©1505,20140519,20150515
Y1505.DCE,Y1505,¶¹ÓÍ1505,20140519,20150515
P1505.DCE,P1505,×ØéµÓÍ1505,20140519,20150515
P1506.DCE,P1506,×ØéµÓÍ1506,20140617,20150612
L1506.DCE,L1506,ËÜÁÏ1506,20140617,20150612
V1506.DCE,V1506,PVC1506,20140617,20150612
I1506.DCE,I1506,Ìú¿óÊ¯1506,20140617,20150612
PP1506.DCE,PP1506,¾Û±ûÏ©1506,20140617,20150612
A0709.DCE,A0709,¶¹Ò»0709,20060315,20070914
A1601.DCE,A1601,¶¹Ò»1601,20140715,20160115
V1507.DCE,V1507,PVC1507,20140715,20150714
BB1507.DCE,BB1507,½ººÏ°å1507,20140715,20150714
